id;truck;shipment_start_timestamp;shipment_end_timestamp;start_location;end_location;shipment_distance;consumed_fuel
d850c586-cb79-4a28-99f2-14bcd94f6953;e374c353-5b7e-43b2-9d71-8ffbf29ec69b;07/07/2022 8:00;07/07/2022 12:00;Ankara;Ankara;61;20.13
37c2ae8e-3caa-43b4-bdf2-0d88f3bbb260;c08b0944-e140-4f37-bdd9-a4a27f7e4c9e;07/07/2022 9:00;07/07/2022 13:00;Ankara;Ankara;104;33.28
1f2b10d1-b984-4a47-9689-1122380c0220;37e3b8bf-459b-48f5-bdf0-1937dd167f49;07/07/2022 10:00;07/07/2022 14:00;Ankara;Ankara;44;14.52
8220251e-c2dd-4597-9385-27db6b553230;242c03dc-0f4b-4800-9a0a-38118010f80a;07/07/2022 11:00;07/07/2022 15:00;Ankara;Ankara;60;21.6
a911a1a1-7cd9-46e9-aa97-2e4cdb434c38;cd16e6bc-5145-4292-acc4-2e08a1dc2e98;07/07/2022 12:00;07/07/2022 16:00;Ankara;Ankara;74;26.64
f5694d5d-9bfa-42ec-a0ef-ac1e8442cc42;55977b22-21a2-4655-b913-7ba5c909e1dd;07/07/2022 13:00;07/07/2022 17:00;Ankara;Ankara;105;36.75
efc92330-68f0-4800-bbb8-8aae9c575fa4;ed7df0ba-c4c5-4f11-bd2d-c1c4e8c2f9db;07/07/2022 14:00;07/07/2022 18:00;Ankara;Ankara;86;25.8
5430d558-05d8-40ed-adac-675d37d28350;caace1c1-fae0-4c22-945a-ec2f8d64aa32;07/07/2022 15:00;07/07/2022 19:00;Ankara;Ankara;72;23.76
19a4b6d5-fd05-4131-a297-01d4116930ae;06a26b6e-58f9-48cf-946d-0a2921234350;07/07/2022 16:00;07/07/2022 20:00;Ankara;Ankara;75;27.75
61d7c276-4ba8-4ef7-97fb-49e587d973c4;ab203e22-6bf4-4815-bb8e-1fe727818b90;07/07/2022 17:00;07/07/2022 21:00;Ankara;Ankara;89;35.6
4ff69de4-88b4-4bc0-b42c-ce834694fa30;6c9e409f-5135-46b7-a3a1-288b26173d6a;07/07/2022 18:00;07/07/2022 22:00;Ankara;Ankara;67;20.77
111101e8-8dae-4329-9e53-c44b393debe8;7dd77c7e-0d49-4333-9074-04c011e634b2;07/07/2022 19:00;07/07/2022 23:00;Ankara;Ankara;50;17.5
026596b2-f27a-4588-a0b8-ad299e04a0c0;51187109-653f-4418-b5c7-eeacbac9b4b5;07/07/2022 20:00;08/07/2022 0:00;Ankara;Ankara;93;29.76
4feead52-8f51-4b37-9b0a-ffa9531adcc0;f7a2ca94-00b2-42b6-bc5d-86aaa06ebfeb;07/07/2022 21:00;08/07/2022 1:00;Ankara;Ankara;56;19.04
3d0bf4a4-5f0f-4f4e-bdcb-37c3ae30a9a6;afd0de44-3f0e-4dd4-84c1-3d98f0b99585;07/07/2022 22:00;08/07/2022 2:00;Ankara;Ankara;78;29.64
cccfb1fc-75cb-4cc4-b423-67fc3380f4f5;8d91538b-e346-4392-abc3-9f975d871cfe;07/07/2022 23:00;08/07/2022 3:00;Ankara;Ankara;73;27.74
10ef80d7-7ec7-49b0-97a9-2e55fa90582e;14018007-6b62-4579-a0a8-f6e7c1c57b9f;08/07/2022 0:00;08/07/2022 4:00;Ankara;Ankara;103;40.17
3249d17d-c455-4543-8a88-28f5964004d5;8783d9f8-7bc7-404f-9a26-42693bee2984;08/07/2022 1:00;08/07/2022 5:00;Ankara;Ankara;107;38.52
8ce41474-a231-4498-a470-96c7a84c1d90;532f55db-b918-4d9f-a31f-de3ca45fa929;08/07/2022 2:00;08/07/2022 6:00;Ankara;Ankara;61;18.91
309f2b16-5ba4-420c-a0aa-f0ae341c62aa;021b131f-9f8d-49dd-825a-b514fb7100cb;08/07/2022 3:00;08/07/2022 7:00;Ankara;Ankara;41;13.12
35828ab1-468e-4513-a7c3-c977bc4eb504;48f69ec5-5db3-40e8-8b9b-fa8accf1fe97;08/07/2022 4:00;08/07/2022 8:00;Ankara;Ankara;111;39.96
6452ac3c-47c5-4b17-9950-480ce7dd03f7;047f3e40-c4c1-49e4-b29f-919d0707ef6a;08/07/2022 5:00;08/07/2022 9:00;Ankara;Ankara;63;23.94
a3f47261-32f9-411c-b17a-c38fa6a1f2c1;9312a634-0655-4f8d-8198-a2f607e4fd52;08/07/2022 6:00;08/07/2022 10:00;Ankara;Ankara;52;20.28
76af30c4-9ada-4692-8731-b1960b17d491;d16293d5-6ae0-43db-a679-ab2ff5d16ea7;08/07/2022 7:00;08/07/2022 11:00;Ankara;Ankara;84;26.04
534add6a-54e6-444b-85ce-5bdead4ca745;8b09894a-7c09-4165-9e32-1f5db086e0d4;08/07/2022 8:00;08/07/2022 12:00;Ankara;Ankara;58;22.62
c115b763-ad62-4666-b732-f3087069b537;95173a79-3925-445b-a1f8-4c1af4ee43f2;08/07/2022 9:00;08/07/2022 13:00;Ankara;Ankara;115;34.5
fe908830-c5e4-477d-bc79-841b49e8c9f1;64af21b8-4470-4c72-b628-25864b9152aa;08/07/2022 10:00;08/07/2022 14:00;Ankara;Ankara;83;25.73
780aebce-2b3a-40e2-abd2-a305c26d589b;685d10f5-e68d-4555-b016-97e8c48cbf58;08/07/2022 11:00;08/07/2022 15:00;Ankara;Ankara;53;19.08
0f97a017-4129-4277-a5ae-bc48ae22d3c9;58645a06-8dd0-4319-9325-e2687fb27273;08/07/2022 12:00;08/07/2022 16:00;Ankara;Ankara;73;27.01
52bf9fec-04d8-48ab-9e9e-51c92a138a83;d57d4a23-9381-4338-94a6-58806c74750f;08/07/2022 13:00;08/07/2022 17:00;Ankara;Ankara;107;33.17
2a08511b-71b5-4300-bb27-ce426cfb62c3;58f3b3b5-ae2c-4e11-8cc9-eb2c3d3620cd;08/07/2022 14:00;08/07/2022 18:00;Ankara;Ankara;84;31.08
4eca7523-d163-4a97-8d59-e79ba9eaa8e0;60ce32d6-622b-4460-b6cc-eb6d72a259e7;08/07/2022 15:00;08/07/2022 19:00;Ankara;Ankara;70;24.5
2163f53a-a78d-4ef4-9444-0e563b514371;d92b6884-ffdb-4cd7-86f8-ff668952cd28;08/07/2022 16:00;08/07/2022 20:00;Ankara;Ankara;43;14.19
6b64aae1-1d84-43e7-b4f1-f41eb7e36a68;be2029f0-1a33-4deb-aa1d-e28fde1b23b2;08/07/2022 17:00;08/07/2022 21:00;Ankara;Ankara;63;20.16
5a62b514-97e1-4c47-83a7-6a54affb7d37;2d9af0b1-480f-41e1-bb74-296a7960ee5e;08/07/2022 18:00;08/07/2022 22:00;Ankara;Ankara;111;39.96
4d8665c6-2f7f-482c-83f7-ef33e7fb4fab;e67038bf-0750-4386-9dcb-4adb147ed6df;08/07/2022 19:00;08/07/2022 23:00;Ankara;Ankara;104;34.32
49ce2f24-cf8e-4176-9027-af6697e6915c;10d7df5c-390d-4890-9b4a-7b078d0b6b8d;08/07/2022 20:00;09/07/2022 0:00;Ankara;Ankara;77;28.49
d65c13d6-049f-461d-9049-884981298f21;8f115f94-bcf6-4ab0-9fe4-b588bd5c91cb;08/07/2022 21:00;09/07/2022 1:00;Ankara;Ankara;60;18.6
7e81f74d-b6f5-4bbd-8b36-f771411e9ff8;86560a51-800e-4cde-81cf-4b4a259e63a8;08/07/2022 22:00;09/07/2022 2:00;Ankara;Ankara;61;20.74
8adf0d67-bece-4aee-9d95-069f8eca9a92;0cba1bda-340e-4321-abf1-dfc6c3aa6933;08/07/2022 23:00;09/07/2022 3:00;Ankara;Ankara;73;21.9
9a06244b-7f5a-4423-acf3-90436a62074f;89afd1cb-255c-4fc1-9e19-86f4e9e2a785;09/07/2022 0:00;09/07/2022 4:00;Barcelona;Barcelona;118;43.66
6b1eb33d-fea3-4ad7-83b3-d64600ae63c1;5b512487-4686-40cc-81a0-c6a37268d4b1;09/07/2022 1:00;09/07/2022 5:00;Barcelona;Barcelona;103;39.14
e753f74c-1d79-4181-852b-cc444d07745d;eb940a51-cbd1-4a5d-abd9-bab5e98b182b;09/07/2022 2:00;09/07/2022 6:00;Barcelona;Barcelona;114;34.2
42a6e6f6-3201-4073-8781-480409c8bed8;ee932dec-4f2e-4fe0-8483-896b3dd6d794;09/07/2022 3:00;09/07/2022 7:00;Barcelona;Barcelona;81;26.73
fad76e57-cd3d-4c82-ab25-a278fd3de35d;d7fff955-87ca-4c07-94ea-013737f8268d;09/07/2022 4:00;09/07/2022 8:00;Barcelona;Barcelona;110;35.2
563296b8-3429-415d-8d23-b91bf634cb24;bba2b459-f6fc-4ed6-ac08-7d7a9667184e;09/07/2022 5:00;09/07/2022 9:00;Barcelona;Barcelona;113;35.03
49aabc55-5188-47f6-9052-9dbaf3fc17b8;2bd89144-c2b1-4e96-9c50-9c235ef59cfb;09/07/2022 6:00;09/07/2022 10:00;Barcelona;Barcelona;72;21.6
54690578-7c04-4f7f-a594-97bf0b8db1c4;38aae495-ce29-47f2-a077-2ad2f2d3a992;09/07/2022 7:00;09/07/2022 19:00;Barcelona;Madrid;500;175
0eccd973-fb50-469b-9a1a-f9d582f8afaa;ad1925ee-3760-4ffe-afa1-aa95b54d9925;09/07/2022 8:00;09/07/2022 20:00;Barcelona;Madrid;500;185
344e09b6-9de9-4a79-acf3-ef8e5cb1a1e6;0564d51d-0faf-4e00-94d3-74c738c19144;09/07/2022 9:00;09/07/2022 21:00;Barcelona;Madrid;500;150
0ff856f9-3306-4229-b094-5bf065214fbc;04864ccf-e486-4f3b-abc3-9582245a3c6b;09/07/2022 10:00;09/07/2022 22:00;Barcelona;Madrid;500;155
25cbe817-4c5b-419c-b2c9-f8948ecd3499;635efb00-2d09-446e-8470-34f057bad0e1;09/07/2022 11:00;09/07/2022 23:00;Barcelona;Madrid;500;150
bdfe1361-9619-4158-a8ad-79b710bbaf3a;f7ceb046-b784-41f9-ba4d-c9339182e9b3;09/07/2022 12:00;10/07/2022 0:00;Barcelona;Madrid;500;200
d24e9122-1855-49d0-a0cf-cce8b9f78af9;5823f678-15e4-42c3-b7e5-2c4a0fd560c4;09/07/2022 13:00;10/07/2022 1:00;Barcelona;Madrid;500;190
d3016e0b-8899-44f6-8b5a-2902934a4859;74e2711c-1e4c-4d02-a5dd-550210457de1;09/07/2022 14:00;10/07/2022 2:00;Barcelona;Madrid;500;150
2622222c-f897-4d8a-88dd-261607924d11;21af5955-f02f-4d39-af5a-25acf7639ac5;09/07/2022 15:00;10/07/2022 3:00;Barcelona;Madrid;500;200
296f1cf6-0d9d-4d72-a84e-8e5162437821;122ea130-311e-4e94-8999-1f0301c75236;09/07/2022 16:00;10/07/2022 4:00;Barcelona;Madrid;500;195
1081f932-92bc-4312-8a75-7982c0b82ed5;de249fcd-b4b6-4577-bbac-00baf4c04849;09/07/2022 17:00;10/07/2022 5:00;Barcelona;Madrid;500;195
76201caa-c027-4dc8-afec-fb20406ec0d3;d966deec-1aac-4ab8-9d2f-417a065a99a7;09/07/2022 18:00;10/07/2022 6:00;Barcelona;Madrid;500;170
9c27b043-a839-4279-8dcb-b77b5d8f86a3;fa2cb5e6-6355-484a-ba22-a6805f49c17b;09/07/2022 19:00;10/07/2022 7:00;Barcelona;Madrid;500;200
cea259fd-2446-46fe-9e19-4860d0d071e5;5852025d-6e07-462a-988d-4b86eae8cd49;09/07/2022 20:00;10/07/2022 8:00;Barcelona;Madrid;500;175
438f416d-2b77-4f05-bde9-6d2f19fb51e9;d3fd6a92-b92c-4641-8e24-ea5517e5896b;09/07/2022 21:00;10/07/2022 9:00;Barcelona;Madrid;500;185
181a0290-2b2a-40c8-85d4-7547f64d235f;b25e4133-660f-4d12-836d-c45ccd76eb1b;09/07/2022 22:00;10/07/2022 10:00;Barcelona;Madrid;500;200
261c3226-a813-4d23-b9c3-68e55fca81ac;4e0e91c2-23f3-4ebe-b69c-fa2fd7c851fd;09/07/2022 23:00;10/07/2022 3:00;Barcelona;Barcelona;42;13.02
920681c0-afec-4551-9cac-dc6a840969eb;27bdb763-2850-4a33-ae12-96483ecf3e8a;10/07/2022 0:00;10/07/2022 4:00;Barcelona;Barcelona;80;32
a9444e99-9973-4836-86e3-8d7a9f0dd083;aa1059c5-614e-47d1-a55b-9e30dcb23a26;10/07/2022 1:00;10/07/2022 5:00;Barcelona;Barcelona;96;28.8
4f08e142-8530-4fcd-858f-db84f97297e6;a843c642-3867-43e0-b71f-c81a0fe8e74f;10/07/2022 2:00;10/07/2022 6:00;Barcelona;Barcelona;45;15.75
52a3e1fa-aecb-452f-bde5-1818a7329dcb;a6cccf9c-e382-41bf-ae45-be8f283c6c8f;10/07/2022 3:00;10/07/2022 7:00;Barcelona;Barcelona;66;25.74
f5e9b598-83ca-42e9-b6af-086a6afd877e;82180399-27b3-4d0f-86b3-27c30d1e77b5;10/07/2022 4:00;10/07/2022 8:00;Barcelona;Barcelona;49;17.64
ea021d97-5692-4f21-9c31-ec309296be72;51a4163b-167e-4d5b-b76b-9e41ab2df494;10/07/2022 5:00;10/07/2022 9:00;Barcelona;Barcelona;75;29.25
0e56a22b-91b6-4493-960e-10fdd797b47a;e348ae95-d072-479b-9857-5d225dcca02f;10/07/2022 6:00;10/07/2022 10:00;Barcelona;Barcelona;100;34
3905f827-aa5c-4500-aac3-3f0570f968d2;2c57e32b-c964-4769-a83e-9e1b3d67f433;10/07/2022 7:00;10/07/2022 11:00;Barcelona;Barcelona;42;15.12
cfc04d31-3540-443d-b775-338f09629158;0c948520-1d04-40bd-9cfe-4f3c4b1ca35d;10/07/2022 8:00;10/07/2022 12:00;Barcelona;Barcelona;84;28.56
59962189-403d-42fd-8d3d-fc5c554653c3;d0c8c65f-e050-4917-8494-5b16be9e714f;10/07/2022 9:00;10/07/2022 13:00;Barcelona;Barcelona;56;21.28
617d6e3f-0031-463b-8368-09ff75b8d6e7;a70018ab-7f13-46d0-9482-92280045f50c;10/07/2022 10:00;10/07/2022 14:00;Barcelona;Barcelona;97;33.95
fd638937-7668-4d70-b3a1-0671402da334;8e69b8aa-7883-4fed-af35-2e6bd4715edd;10/07/2022 11:00;10/07/2022 15:00;Barcelona;Barcelona;88;29.92
6a30838d-cfe1-4159-a9ea-6cbd074b60c0;37d8ee92-b2b6-4c29-a068-91b140cb8db1;10/07/2022 12:00;10/07/2022 16:00;Barcelona;Barcelona;57;22.23
0a7b49c0-bb2b-4844-9a64-6b32db923d99;c454f072-b5a5-461c-89b8-5083e2f19a1a;10/07/2022 13:00;10/07/2022 17:00;Barcelona;Barcelona;77;23.87
83d68fc2-4c29-42f9-bf70-24e746d89589;76bb443c-20dd-4ca7-b608-4228b0137fa1;10/07/2022 14:00;10/07/2022 18:00;Barcelona;Barcelona;96;33.6
2d599f2b-8eb8-4fad-b6c6-235151e789a7;a1b1e5f7-0c21-4d4e-87e9-1b756ce2c828;10/07/2022 15:00;10/07/2022 19:00;Barcelona;Barcelona;43;16.34
165c5a8a-75f1-41cb-9fc4-781b10455516;2038f01e-8b96-4769-8710-91bd05cf071d;10/07/2022 16:00;10/07/2022 20:00;Barcelona;Barcelona;102;35.7
adeca2f3-8997-47e8-b653-9f6f99b5716c;07aa6451-8033-4510-ad33-aa9d6eadf1da;10/07/2022 17:00;10/07/2022 21:00;Barcelona;Barcelona;104;31.2
ce0504de-a222-4488-a9b5-c7b91bc15b1e;7ab09ef8-ae9c-4928-8c67-fd9b1207fb19;10/07/2022 18:00;10/07/2022 22:00;Barcelona;Barcelona;79;23.7
e855fd2c-1691-4e82-8322-3498171b26f9;a8150cd8-ed0f-4b2e-b48e-c001e7b8790f;10/07/2022 19:00;10/07/2022 23:00;Barcelona;Barcelona;109;34.88
609794ce-bdf5-4c96-9ec4-cfce5bf6e0ad;5481529c-2803-4ec3-a8ef-e5f09c80e74d;10/07/2022 20:00;11/07/2022 0:00;Barcelona;Barcelona;105;35.7
e8274232-6c8f-49d2-84ba-1b4be79353e9;816e0c6a-877e-4787-ab2d-e5194d8f0a72;10/07/2022 21:00;11/07/2022 1:00;Barcelona;Barcelona;73;25.55
0ae0b49e-621e-4350-bed8-d260dafe0b39;d76645fb-70a4-41da-9de8-6839a36c6c7a;10/07/2022 22:00;11/07/2022 2:00;Barcelona;Barcelona;40;14
1a852085-9845-4436-99d6-c31f7fff204d;be335bcc-5497-43f0-b1ec-2beef79114a7;10/07/2022 23:00;11/07/2022 3:00;Barcelona;Barcelona;101;40.4
66f27a8d-05db-4092-a69c-16232af7581d;790f9e5c-6b1d-4e0f-860d-2d6df5957cdf;11/07/2022 0:00;11/07/2022 4:00;Barcelona;Barcelona;85;33.15
a56bc212-55f6-4d63-9e8b-90cbab51a2cc;0f0acc36-914e-41bd-bbc5-0734939feeae;11/07/2022 1:00;11/07/2022 5:00;Barcelona;Barcelona;103;33.99
faf8d927-d4b3-4159-8246-d1e49bdaa4ba;ffa18cc9-a613-44dd-833c-634b8b40ed5d;11/07/2022 2:00;11/07/2022 6:00;Barcelona;Barcelona;42;13.44
d2612d22-b63e-4276-ad13-b46353d38183;6a0e03ad-0b56-4125-8812-a614fc2aada9;11/07/2022 3:00;11/07/2022 7:00;Barcelona;Barcelona;53;15.9
1066dee2-67f0-467b-98a0-9f8529994b79;785d5b9c-07b6-4162-b4a1-ed4f6c412fdd;11/07/2022 4:00;11/07/2022 8:00;Barcelona;Barcelona;112;41.44
79a3fbee-9790-49b8-8b5e-8dac9830c773;a46ccc66-5f3c-4ff4-87ff-716ac8708bfd;11/07/2022 5:00;11/07/2022 9:00;Barcelona;Barcelona;52;18.72
e4bd0d1b-bc9d-4fc1-9bf3-1144ae30cd05;10b04d35-671f-4f9a-9003-f0507b714cf0;11/07/2022 6:00;11/07/2022 10:00;Barcelona;Barcelona;75;25.5
917dda3a-3689-4b10-a122-ad7cfc1b0d95;a163141f-9b0a-49a4-a332-6fea9044abf6;11/07/2022 7:00;11/07/2022 11:00;Barcelona;Barcelona;62;21.08
b9b2a853-a1ed-4a87-bab5-48a9e8605099;164899ef-7f35-41d4-a1fe-4d8042b7be9a;11/07/2022 8:00;11/07/2022 12:00;Barcelona;Barcelona;40;12
a0ba4d66-fb3f-4c95-b872-54d68aa4b537;cf45b90f-a9bd-4b14-8b7f-287682329271;11/07/2022 9:00;11/07/2022 13:00;Barcelona;Barcelona;62;21.7
c58830ba-ff3d-4c43-b602-7a8ea0d3fd63;dee17857-efc2-45f0-b77d-a1f1baab0fad;11/07/2022 10:00;11/07/2022 14:00;Barcelona;Barcelona;66;25.08
51a006a1-624d-498c-bd07-4458720724de;7e2a5dc7-b66b-4d8d-a7da-bced0f97f6a7;11/07/2022 11:00;11/07/2022 15:00;Barcelona;Barcelona;71;25.56
a4d98011-2963-4479-b092-820a0f99e585;3ab97484-ce93-4b38-96a1-ae6585b57c13;11/07/2022 12:00;11/07/2022 16:00;Barcelona;Barcelona;40;13.2
7e2fef42-3c77-47e9-85df-75747d0da933;1fdb94d5-2762-4d62-8191-7049c9a11976;11/07/2022 13:00;11/07/2022 17:00;Barcelona;Barcelona;116;44.08
0156b77b-3d21-4147-9448-115189699f9d;c79ba6c1-a2b6-410f-a8a9-f9f4ef934a41;11/07/2022 14:00;11/07/2022 18:00;Barcelona;Barcelona;42;14.7
eb7c0819-2b53-4819-b599-56b687f68b85;44557ee8-5c57-402d-8ff8-c68b198eb99a;11/07/2022 15:00;11/07/2022 19:00;Barcelona;Barcelona;120;36
d066d1a4-f56f-4838-a4f8-a4de59d2eeee;74ce2bf6-4bf7-48e1-9403-7d7070297ec5;11/07/2022 16:00;11/07/2022 20:00;Barcelona;Barcelona;93;29.76
300b6dc5-1170-4155-8d1f-61e94c20454a;3c4c3068-5441-4b76-9549-5f49dc9c4bff;11/07/2022 17:00;11/07/2022 21:00;Barcelona;Barcelona;63;19.53
4c5d036f-f895-4527-bc0d-4caeae70a113;bec63be4-acc3-4d02-b0ff-836932882666;11/07/2022 18:00;11/07/2022 22:00;Barcelona;Barcelona;90;31.5
76c05e87-4a57-4365-8b2f-542d84a80ea2;95efa4cc-23f4-4240-b585-3317d859df1e;11/07/2022 19:00;11/07/2022 23:00;Barcelona;Barcelona;44;15.84
6e705df8-cf7c-4bb2-bf88-66f687a6e6a2;98db0206-ab60-4feb-85e3-4a3d699a36bb;11/07/2022 20:00;12/07/2022 0:00;Barcelona;Barcelona;55;17.05
a3d343fa-ca39-4465-9fc0-ea80c464cc11;70c73d35-cf4a-42dd-bc96-2d7f14a18273;11/07/2022 21:00;12/07/2022 1:00;Barcelona;Barcelona;87;33.93
cbd81667-91a0-4376-8c0d-8cccf748e564;60e6ed8e-8a84-4c61-98ef-672835610724;11/07/2022 22:00;12/07/2022 2:00;Barcelona;Barcelona;77;29.26
6f5669ff-67ae-477b-b130-ce6dc1a5f8ca;c6429cc1-7ed9-435f-94ea-79fb47bbb252;11/07/2022 23:00;12/07/2022 3:00;Barcelona;Barcelona;97;34.92
f0352eab-c8d7-481f-99a2-9483403f5b87;8af498fc-aa26-422b-aaa7-c9a716e3fdb5;12/07/2022 0:00;12/07/2022 4:00;Barcelona;Barcelona;95;28.5
60ff33e3-ea9a-4d66-b41f-4217b5dd6177;3720aab2-3eca-41d9-a87b-54ef3b083a30;12/07/2022 1:00;12/07/2022 5:00;Barcelona;Barcelona;70;23.8
5bb0c880-945e-4fa7-a28e-c0a091cfbf93;4df7a44e-3e9f-40fd-a651-66ae6280e041;12/07/2022 2:00;12/07/2022 6:00;Barcelona;Barcelona;64;23.04
24e66534-f02a-4e65-b22d-a6c4ba40bc18;911852a6-cf6e-4193-ba95-dc1e1e7b4ab2;12/07/2022 3:00;12/07/2022 7:00;Barcelona;Barcelona;60;18
70465c30-e809-4496-a126-39d7510baf35;f829d7d9-3dd8-4d61-94fd-ad99a16f9082;12/07/2022 4:00;12/07/2022 8:00;Barcelona;Barcelona;79;24.49
841e8bdc-109b-420a-9fb6-35da0704621d;bea03738-df4f-40c5-a270-45c0f6335b3d;12/07/2022 5:00;12/07/2022 9:00;Barcelona;Barcelona;114;43.32
13669e65-8d95-4ed7-83d7-bf1056471e98;a50fd8a2-50a6-498b-95ea-141ea3d05b4d;12/07/2022 6:00;12/07/2022 10:00;Barcelona;Barcelona;90;32.4
2e42e700-ea90-44dd-b928-bdeef486223d;27e5a73a-1b8a-46b6-a1a0-6cf615286521;12/07/2022 7:00;12/07/2022 11:00;Barcelona;Barcelona;70;21.7
7189f5d5-7474-4c9a-9536-2d9dd435dfcd;4aed21c5-592e-42f4-91be-2c692e70d501;12/07/2022 8:00;12/07/2022 12:00;Barcelona;Barcelona;93;37.2
1062d15a-99c7-463b-9090-f9d0dfcc43d6;7cd56f24-2f0e-49a8-b47b-c2d09ee7e0a5;12/07/2022 9:00;12/07/2022 13:00;Barcelona;Barcelona;114;36.48
faefee01-caa0-4a26-bfff-c5650f1dd9eb;e3f2a0dd-105f-4afe-8fbd-8c06355eb400;12/07/2022 10:00;12/07/2022 14:00;Barcelona;Barcelona;51;20.4
10a1cb62-58b5-4218-8956-80aa7988e6d9;a11b02ff-5c21-4c83-a88a-d047e87dcdad;12/07/2022 11:00;12/07/2022 15:00;Barcelona;Barcelona;109;34.88
3507aa0b-567c-491b-8142-fa94ec153833;620c2bd7-75d8-4a32-bbc4-67ed1b1887e1;12/07/2022 12:00;12/07/2022 16:00;Barcelona;Barcelona;115;39.1
da65b06e-d7a4-4809-a899-ede7662709f7;5db39990-3758-440a-8d3c-827fff46b832;12/07/2022 13:00;12/07/2022 17:00;Barcelona;Barcelona;113;36.16
1740d90b-c917-40c7-844a-81f960980402;15ea8cd0-d18d-4b91-a0c0-a6f836edfbd5;12/07/2022 14:00;12/07/2022 18:00;Barcelona;Barcelona;79;23.7
0ccdef75-8c36-4245-af70-5ff7ffc66ff5;5c7449c7-1738-4a1d-85e2-aaca8e5d2756;12/07/2022 15:00;12/07/2022 19:00;Barcelona;Barcelona;61;22.57
7ffbabcb-66a2-4e09-a41b-cbe32ff8770e;68220ff4-63ba-41c8-97ee-27df07625f51;12/07/2022 16:00;12/07/2022 20:00;Barcelona;Barcelona;58;20.88
0caa2165-b7c4-4770-b9bd-bfe8295499fc;501bc83a-5992-4530-aac5-2e9e34d8ce2d;12/07/2022 17:00;12/07/2022 21:00;Barcelona;Barcelona;70;22.4
c51c0232-b631-4af6-b41a-3c30e8710e02;3188064f-d87e-4cba-bd7b-06c1deaf9ee3;12/07/2022 18:00;12/07/2022 22:00;Barcelona;Barcelona;52;18.2
84d64ccd-0105-400d-96f2-d04be6f50fb1;5e54cd98-b79f-4ffa-9620-14f25816c8f0;12/07/2022 19:00;12/07/2022 23:00;Barcelona;Barcelona;46;18.4
321f6b02-a2d1-4163-ae99-dff32589c35b;c745040b-6fc7-401c-8f8b-2b57a212a072;12/07/2022 20:00;13/07/2022 0:00;Barcelona;Barcelona;111;39.96
02e7d786-be41-4bee-b81d-f1cde0bea023;9677268b-905b-43f8-bd57-5f4f6cf0b85a;12/07/2022 21:00;13/07/2022 1:00;Barcelona;Barcelona;114;34.2
f10492d1-eefb-4811-a5bd-fe899078b322;941d1efd-6429-4192-ac64-cbf51c16cba8;12/07/2022 22:00;13/07/2022 2:00;Barcelona;Barcelona;81;28.35
425f8660-1809-4f90-b100-57a8e3c61a1c;d068b043-2cec-460a-af97-7a2e763a9f4b;12/07/2022 23:00;13/07/2022 3:00;Barcelona;Barcelona;45;14.4
b0c5acbb-acb0-4adb-ae1b-30e5c06195fb;b2e5bfdd-3f48-45ff-be3b-3b83a9ca7777;13/07/2022 0:00;13/07/2022 4:00;Barcelona;Barcelona;113;37.29
9358971b-3e45-42f6-8a42-50c2dd0cf81e;898d4b77-3011-45ba-b0d7-8f130a9a2c3b;13/07/2022 1:00;13/07/2022 5:00;Barcelona;Barcelona;111;39.96
ff81a829-db6d-4509-87e9-681761871127;8ffe3aed-1f16-4294-873b-6ce413c6b97a;13/07/2022 2:00;13/07/2022 6:00;Barcelona;Barcelona;113;37.29
5e5ed99a-b771-42cb-9ffb-412914b4f26d;3f12d354-f868-418f-bdef-295b2cef57a9;13/07/2022 3:00;13/07/2022 7:00;Barcelona;Barcelona;106;31.8
fe4657e5-989f-456f-88d9-0ec4a82710ef;9c119d47-a532-408d-a537-c7c2d4d1d75b;13/07/2022 4:00;13/07/2022 8:00;Barcelona;Barcelona;94;31.96
24460b56-f04b-4aaa-8c72-4d09754df8f4;3b18b063-1f5f-42d1-b534-09523bce7a47;13/07/2022 5:00;13/07/2022 9:00;Barcelona;Barcelona;40;14.4
3eb6dfcd-e422-41b8-88e3-9dea8cf78e16;7e46dbdd-50a9-48f5-ad49-8be32c705ba9;13/07/2022 6:00;13/07/2022 10:00;Barcelona;Barcelona;74;23.68
c3ca46d6-61eb-417e-841b-88a8748587ce;41b6f16c-0b55-449c-a078-67aec2922a5a;13/07/2022 7:00;13/07/2022 11:00;Barcelona;Barcelona;88;29.04
cecc1d7f-d220-4414-9e73-ed2eba52db83;d338c24a-c528-409c-8cfd-989c2df0c4bc;13/07/2022 8:00;13/07/2022 12:00;Barcelona;Barcelona;81;32.4
61fde0ca-dc45-43c4-8ece-956e6da5514f;a3632527-0a84-402b-b3f3-a0939a1a6b95;13/07/2022 9:00;13/07/2022 13:00;Barcelona;Barcelona;40;15.2
3101db6c-803b-4a59-86d5-41b28948f687;892e9367-c7db-48d1-b85e-455a54437de9;13/07/2022 10:00;13/07/2022 14:00;Barcelona;Barcelona;116;44.08
9ba9008b-3be0-4258-bb75-658db998c520;20a089ff-747b-4dbf-8225-7d3b0cc7b5fd;13/07/2022 11:00;13/07/2022 15:00;Barcelona;Barcelona;60;21.6
55739e45-4034-46a7-8905-9a5cf123c4a1;844bf9b2-c8cc-4768-9852-184ecd435a83;13/07/2022 12:00;13/07/2022 16:00;Barcelona;Barcelona;40;15.2
